tool	family	class_label	rescued_class	dominant_path	dominant_frac	n_copies	n_full_len	frac_full_len	cons_len	cons_completeness	cov_ge3	div_median	frac_agree_class	frac_conflictfree	frac_tandemtool	frac_support_ge2	n_gates_passed	rank_score
pantera	Unknown_266-fGobNig	Unknown	repeat:TE:ClassII:TIR:hAT	repeat:TE:ClassII:TIR:hAT	0.9595026595117547	1970	98.0	0.049746192893401014	798.0	ok	1.0	15.600000381469727	0.981129700859743	0.7861103900700852	0.024022465016400405	0.9922442205284313	6	4.758466166622323
rm2	rnd-1_family-605	Unknown		repeat:TE:ClassII:TIR:PIFHarbinger	0.3807869174330888	2894	975.0	0.3369039391845197	448.0	len_inconsistent	1.0	8.399999618530273	0.7729350889374477	0.9961772724487921	0.016078430371474668	0.9919371719729614	6	4.758116977084777
rm2	ltr-1_family-351	LTR/Unknown	repeat:TE:ClassI:LINE:Jockey	repeat:TE:ClassI:LINE:Jockey	0.9270138824366191	6852	4357.0	0.6358727378867484	412.0	len_inconsistent	1.0	3.4000000953674316	0.8503282961347138	0.26722564832012285	0.011215446933484237	0.9999837339420834	6	4.7567415043905905
rm2	ltr-1_family-445	LINE/RTE-BovB		repeat:TE:ClassI:LINE:RTE	0.9994822032587571	2332	626.0	0.2684391080617496	225.0	len_inconsistent	1.0	6.699999809265137	0.9751745860252763	0.9746539863990625	0.010967444008312168	0.9971051175596729	6	4.746402905634769
pantera	Gypsy_9-fGobNig	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.9998628075865156	122	55.0	0.45081967213114754	7359.0	ok	1.0	1.2999999523162842	0.9990069736511018	0.998971026995938	4.493331895467127e-06	0.999966300010784	6	4.738340690141284
rm2	ltr-1_family-349	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9638903315747752	110	61.0	0.5545454545454546	503.0	ok	1.0	6.849999904632568	0.973925855763412	0.9732943931381062	0.20617254716236483	0.9892388244270792	6	4.732550083912285
pantera	Unknown_280-fGobNig	Unknown		repeat:TE:ClassII:TIR:hAT	0.3572541005151929	1454	65.0	0.04470426409903714	752.0	ok	1.0	9.600000381469727	0.9258333819459298	0.992688665487001	0.04130126198300504	0.9936673990964539	6	4.7314354040757856
pantera	Unknown_389-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9994865047530304	5735	1453.0	0.25335658238884046	499.0	len_inconsistent	1.0	9.300000190734863	0.7854154292548867	0.7831259697187996	0.029956995963716634	0.999380381372136	6	4.730807013271708
pantera	Unknown_420-fGobNig	Unknown		repeat:TE:ClassII:TIR:CACTA	0.49023136538054807	1894	576.0	0.3041182682154171	474.0	len_inconsistent	1.0	18.200000762939453	0.9719207230727968	0.9945777042551236	0.006125637462042992	0.9986383304355655	6	4.726920910751132
rm2	rnd-3_family-28	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.8460989109087663	329	101.0	0.3069908814589666	386.0	ok	1.0	6.699999809265137	0.7293219615029555	0.9930280942998471	0.016079474213593837	0.8558772062774708	6	4.726671429585445
rm2	rnd-3_family-131	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.8767701906898485	1649	360.0	0.2183141297756216	473.0	ok	1.0	8.5	0.9699308533828107	0.18986170676562136	0.02228761748334702	0.95475813892184	6	4.71609506091572
rm2	rnd-4_family-2735	Unknown		repeat:TE:ClassII:TIR:CACTA	0.4955126143228203	1997	579.0	0.2899349023535303	484.0	len_inconsistent	1.0	12.399999618530273	0.9581554351915091	0.9944156114521967	0.006899221691825025	0.9877665732891647	6	4.715249610371142
rm2	rnd-4_family-2913	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.7398161080074488	216	83.0	0.38425925925925924	129.0	ok	1.0	10.0	0.8108402695204122	0.9790923503765359	0.00039635354736424893	0.8722750693618708	6	4.709010712273022
rm2	rnd-4_family-3249	Unknown		repeat:TE:ClassII:TIR:Mutator	0.38333158023912206	561	116.0	0.20677361853832443	213.0	ok	1.0	7.699999809265137	0.6571653730633122	0.984447021738484	0.01103280102298748	0.8637107086567342	6	4.706070384028715
rm2	rnd-4_family-877	DNA/hAT-Tip100		repeat:TE:ClassII:TIR:hAT	0.9497471399813424	904	77.0	0.08517699115044247	1204.0	ok	1.0	13.600000381469727	0.9087276872703168	0.9044226643793957	0.030994707954094324	0.9857336931778863	6	4.699641076822195
rm2	rnd-3_family-81	Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.8506053303913599	717	90.0	0.12552301255230125	621.0	ok	1.0	14.600000381469727	0.7480996129272957	0.9920545166254722	0.026022478198013337	0.8110980273282656	6	4.694396638992092
rm2	ltr-1_family-245	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9988804438418192	286	50.0	0.17482517482517482	760.0	ok	1.0	13.850000381469727	0.9961135435627491	0.994108820780243	0.03392040143651301	0.9945884783785114	6	4.689192368679011
rm2	rnd-2_family-92	Unknown		repeat:TE:ClassII:TIR:Mutator	0.5926095815819938	4169	690.0	0.16550731590309425	244.0	len_inconsistent+weak_5p	1.0	15.300000190734863	0.8816492716722104	0.9426849674188226	0.01833651846846716	0.9866659320072731	6	4.663183329828288
rm2	rnd-5_family-17738	Unknown	repeat:TE:ClassII	repeat:TE:ClassII	1.0	75	46.0	0.6133333333333333	427.0	ok	1.0	0.0	0.9973115137346581	0.9968049873368401	0.0	1.0	6	4.656874332753072
rm2	rnd-4_family-1113	Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.9761985011301003	241	47.0	0.1950207468879668	1165.0	ok	1.0	10.199999809265137	0.9879105300464677	0.9965838387020556	0.004006852012286367	0.9965247696306214	6	4.656592226684241
pantera	Unknown_460-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	1.0	47	46.0	0.9787234042553191	428.0	ok	1.0	0.0	0.9967824644311498	0.9961289025187271	0.0	1.0	6	4.6556691986314505
rm2	rnd-5_family-8903	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9998392127857992	276	49.0	0.17753623188405798	176.0	ok	1.0	13.25	0.9847128898799918	0.9799888500924269	0.01710630556615123	0.932455033596432	6	4.654897820000932
rm2	ltr-1_family-434	LTR/Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.9696128787617636	198	49.0	0.2474747474747475	680.0	ok	1.0	8.449999809265137	0.9788787965279293	0.9775356357347929	0.0035929551216399994	0.9965581504675879	6	4.646610512291236
rm2	ltr-1_family-91	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9977865495997343	84	45.0	0.5357142857142857	497.0	ok	1.0	4.350000381469727	0.996036551800066	0.9972109068222688	0.0022753128555176336	0.997577892766707	6	4.646459972397679
rm2	ltr-1_family-285	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9800053831660707	131	46.0	0.3511450381679389	358.0	ok	1.0	12.699999809265137	0.9883561643835617	0.9941400304414003	0.00106544901065449	0.9954718417047184	6	4.645254026506536
rm2	rnd-1_family-306	Unknown	repeat:TE:ClassII	repeat:TE:ClassII	0.9960761651238245	3991	1566.0	0.39238286143823603	355.0	len_inconsistent	1.0	8.800000190734863	0.7286394140093864	0.7139414009386377	0.011353568138953463	0.9995098469231106	6	4.637372572669949
rm2	rnd-4_family-2385	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.9825043739065233	198	45.0	0.22727272727272727	288.0	ok	1.0	9.300000190734863	0.9906297732346375	0.992186582070262	0.003554223945482317	0.1253377981435789	6	4.636028869080244
rm2	rnd-4_family-3183	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.9629940973300927	157	44.0	0.2802547770700637	714.0	ok	1.0	5.699999809265137	0.998610634957868	0.9929449125782646	0.021237437072589814	0.9944244961296259	6	4.63500822402232
rm2	ltr-1_family-163	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	1.0	74	44.0	0.5945945945945946	358.0	ok	1.0	6.699999809265137	0.9962080994994691	0.9935284898124274	0.003134637747105516	1.0	6	4.633189265798084
rm2	rnd-2_family-209	Unknown	repeat:TE:ClassI:SINE:5S	repeat:TE:ClassI:SINE:5S	0.9324215034656369	4726	524.0	0.1108760050782903	862.0	len_inconsistent	1.0	7.5	0.9168800131834702	0.9948052162964791	0.011931316326748723	0.9737164905767837	6	4.631016516463676
rm2	rnd-1_family-282	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.6722924105099332	1798	577.0	0.32091212458286983	196.0	len_inconsistent	1.0	14.300000190734863	0.8793562910180335	0.9904494707484006	0.0038814542625650703	0.913540399400816	6	4.630981574922165
pantera	Unknown_294-fGobNig	Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9926684881602914	226	45.0	0.19911504424778761	715.0	ok	1.0	12.649999618530273	0.9823641848102022	0.9847982558313174	0.00455455007018487	0.9989845593286145	6	4.620374954416864
rm2	rnd-1_family-131	Unknown	repeat:TE:ClassII	repeat:TE:ClassII	0.9911853078971476	1459	480.0	0.3289924605894448	223.0	len_inconsistent	1.0	9.5	0.9622387793465882	0.974208391077448	0.005639484625200675	0.9893567877349213	6	4.617688407799624
rm2	rnd-5_family-453	Unknown	repeat:TE:ClassII:TIR:hAT	repeat:TE:ClassII:TIR:hAT	0.9282955499580184	206	48.0	0.23300970873786409	617.0	ok	1.0	6.350000381469727	0.9321775363666803	0.998102607983928	0.013337549760035716	0.9988652851668589	6	4.611521381726195
rm2	rnd-5_family-8656	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9996929891888335	161	44.0	0.2732919254658385	529.0	ok	1.0	4.800000190734863	0.9846186485626393	0.9825607298186061	0.033181287790389306	0.984894452105654	6	4.610632054867433
rm2	ltr-1_family-37	LTR/Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.9821500768173365	179	41.0	0.22905027932960895	816.0	ok	1.0	8.199999809265137	0.9990915881058603	0.998607101762319	0.10729353816339302	1.0	6	4.610482546587915
pantera	Unknown_281-fGobNig	Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9747737213633018	359	44.0	0.12256267409470752	751.0	ok	1.0	16.899999618530273	0.973768299026529	0.990031741313602	0.011040456905062687	0.9904882217433306	6	4.607252716826318
pantera	Unknown_324-fGobNig	Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9998179501183324	48	41.0	0.8541666666666666	636.0	ok	1.0	1.2000000476837158	0.9971704273380251	0.9963360661684684	3.627657258942175e-05	1.0	6	4.606290350226229
rm2	ltr-1_family-39	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9999641255605382	49	41.0	0.8367346938775511	641.0	ok	1.0	1.600000023841858	0.9969663442663906	0.995146150826225	7.138013490845498e-05	0.9997144794603662	6	4.604896351812351
rm2	rnd-3_family-126	Unknown		repeat:TE:ClassI:LTR	0.5565230115234867	2742	656.0	0.23924142961342085	463.0	len_inconsistent	1.0	10.5	0.7943961269230655	0.9921112259086456	0.006645685514966191	0.9947775392503357	6	4.603411192207372
pantera	Unknown_590-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9987923859936902	1384	479.0	0.34609826589595377	222.0	len_inconsistent	1.0	10.399999618530273	0.9596213634556333	0.9580261462330358	0.005485056215838159	0.9940215282468419	6	4.597983023103232
pantera	Rex-Babar_1-fGobNig	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9995990031764826	4515	41.0	0.009080841638981174	3207.0	ok	1.0	7.0	0.9949758348767178	0.9873688583186815	0.05715444977766983	0.9986530462408122	6	4.595128549915135
pantera	Unknown_165-fGobNig	DNA		repeat:TE:ClassII:TIR:hAT	0.5931579325369275	679	41.0	0.060382916053019146	1060.0	ok	1.0	6.900000095367432	0.9942822395897165	0.9879092700310164	0.019840110112846813	0.9965778284766151	6	4.594975366340469
rm2	rnd-1_family-137	DNA/hAT-Ac		repeat:TE:ClassII	0.5645613443833392	10119	3187.0	0.3149520703626841	511.0	len_inconsistent	1.0	7.0	0.9971461649742133	0.092257792202759	0.07460558942967692	0.9997399839198727	6	4.592786020650705
pantera	Unknown_135-fGobNig	Unknown		repeat:TE:ClassI:LTR	0.5690385599459736	1294	110.0	0.08500772797527048	1181.0	ok	1.0	10.300000190734863	0.602138324727293	0.9464827939375835	0.01622618840498833	0.9965170977346364	6	4.590013803823101
rm2	rnd-4_family-355	Unknown	repeat:TE:ClassII:TIR:Mutator	repeat:TE:ClassII:TIR:Mutator	0.8179734945847746	630	52.0	0.08253968253968254	629.0	ok	1.0	10.5	0.8745223495956633	0.9945549873569068	0.03344562662077991	0.9326240275320521	6	4.585080680587369
rm2	rnd-4_family-2477	Unknown	repeat:TE:ClassII:TIR:Mutator	repeat:TE:ClassII:TIR:Mutator	0.8076882234257194	212	85.0	0.4009433962264151	180.0	ok	1.0	6.0	0.6612841541664896	0.9935834785195258	0.012450601283304295	0.8067394722304848	6	4.584286558400308
rm2	rnd-5_family-2134	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9990046697577201	205	39.0	0.1902439024390244	1369.0	ok	1.0	2.4000000953674316	0.9962573003208028	0.9957226289380604	0.011943736119108333	0.9959940774862219	6	4.583044536285362
rm2	rnd-2_family-212	Unknown		repeat:TE:ClassI:SINE:5S	0.5705484281418927	2696	584.0	0.2166172106824926	481.0	len_inconsistent+weak_3p	1.0	6.5	0.8674818162047218	0.9474859845830413	0.019626114588115893	0.9842749438175096	6	4.581380647900163
rm2	rnd-1_family-116	Unknown		repeat:TE:ClassII:TIR:hAT	0.5874142875795217	1725	476.0	0.27594202898550724	486.0	len_inconsistent	1.0	7.900000095367432	0.950367803928931	0.9516137290710177	0.008634005222645116	0.9960958167636668	6	4.579588485720442
pantera	Unknown_167-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9996498474335246	448	39.0	0.08705357142857142	1057.0	ok	1.0	10.350000381469727	0.9947949861907797	0.9931166347992352	0.0161744918915091	0.9978825862191063	6	4.578976228016514
rm2	rnd-1_family-307	Unknown		repeat:TE:ClassII:TIR:hAT	0.30011117179190383	6313	635.0	0.10058609219071757	316.0	len_inconsistent	1.0	18.299999237060547	0.8415109236538921	0.9338077478469545	0.00298257825242315	0.9735598749207867	6	4.578092396792822
rm2	rnd-2_family-46	Unknown	repeat:TE:ClassI:LINE:Jockey	repeat:TE:ClassI:LINE:Jockey	0.9043102897620112	11577	2306.0	0.19918804526215772	399.0	len_inconsistent	1.0	6.0	0.620475296379442	0.5929441398148476	0.016415809394853625	0.9983060624359704	6	4.57627873915297
rm2	rnd-1_family-336	Unknown		repeat:TE:ClassII:TIR:CACTA	0.4130924551953112	1510	107.0	0.07086092715231788	286.0	ok	1.0	10.899999618530273	0.8768137707317339	0.6676423847569534	0.0070339080240070335	0.9771397989219771	6	4.573839933173897
rm2	ltr-1_family-252	LTR/Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.9958398335933437	76	38.0	0.5	432.0	ok	1.0	5.5	0.9965143299767621	0.9962561321972631	0.0011618900077459333	0.9967725277562614	6	4.5725540587908355
rm2	rnd-5_family-2182	Unknown		repeat:TE:ClassII:TIR:hAT	0.5764204112718965	277	75.0	0.27075812274368233	175.0	ok	1.0	15.0	0.6914308703231863	0.9960663358812749	0.023043225604577354	0.7375843726252738	6	4.562558469596161
pantera	Unknown_404-fGobNig	Unknown		repeat:TE:ClassI:LTR	0.34808341088878547	1318	526.0	0.3990895295902883	488.0	len_inconsistent	1.0	13.399999618530273	0.8445300417708529	0.9944016457812402	0.0077447111933359345	0.9995423032265214	6	4.559917431705832
pantera	Unknown_401-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9996951518566887	4805	763.0	0.15879292403746098	491.0	len_inconsistent	1.0	12.0	0.8377067860771787	0.8340198155633268	0.027195915083483718	0.9992643688477035	6	4.554251139595386
rm2	rnd-4_family-1736	Unknown	repeat:TE:ClassI:PLE	repeat:TE:ClassI:PLE	0.9499481028716411	133	52.0	0.39097744360902253	213.0	ok	1.0	9.899999618530273	0.8476995772195971	0.9882616264610793	0.0	0.8743098731658792	6	4.5519645473154755
pantera	Unknown_580-fGobNig	Unknown		repeat:TE:ClassI:SINE:tRNA	0.5805488786030711	11329	2357.0	0.20805013681701828	247.0	len_inconsistent	1.0	13.300000190734863	0.9191674676126294	0.2600820444529712	0.01278754900504016	0.9924037093672746	6	4.5516090945899235
rm2	rnd-4_family-974	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9988631115216542	472	37.0	0.07838983050847458	1064.0	ok	1.0	10.149999618530273	0.990335564841861	0.9893153135525709	0.01750499643610851	0.9941440371203757	6	4.547852602461427
rm2	rnd-5_family-2349	LINE/RTE-BovB		repeat:TE:ClassI:LINE:RTE	0.9992348890589136	157	38.0	0.24203821656050956	118.0	ok	1.0	19.600000381469727	0.984470550370132	0.9834245252655295	0.0	0.22690698422915997	6	4.547678672252472
rm2	ltr-1_family-357	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9898766556111942	213	43.0	0.20187793427230047	705.0	ok	1.0	14.399999618530273	0.9560703189522948	0.9570928540527786	0.09037637157352421	0.9500334290321312	6	4.5466316285846595
pantera	Unknown_391-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9997587981857429	2319	725.0	0.3126347563605002	497.0	len_inconsistent	1.0	6.099999904632568	0.8409654418050202	0.8393115046868883	0.04112848950673671	0.9995850494641566	6	4.540614953062902
rm2	rnd-4_family-4920	Unknown	repeat:TE:ClassII:Helitron	repeat:TE:ClassII:Helitron	0.829746309003951	411	59.0	0.1435523114355231	198.0	ok	1.0	11.199999809265137	0.7850842761486955	0.9786192565227431	0.08439159547448626	0.9096744400831217	6	4.534555544313583
rm2	ltr-1_family-83	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9989610804763046	114	36.0	0.3157894736842105	800.0	ok	1.0	4.75	0.9881267161598698	0.9887877555171362	0.006025627987389403	0.9656259534221499	6	4.5332169724442934
rm2	ltr-1_family-1	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9973120344059596	151	37.0	0.24503311258278146	715.0	ok	1.0	12.5	0.9814427944968287	0.9820450567443961	0.0012233451903713322	0.9982120339525342	6	4.53168957530822
rm2	rnd-2_family-97	Unknown		repeat:TE:ClassII:TIR:CACTA	0.5041958740186429	9518	731.0	0.07680184912796806	496.0	len_inconsistent	1.0	16.0	0.6931154660081579	0.9708003027054447	0.008471367134651181	0.925415819974411	6	4.527833145671463
pantera	Unknown_398-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9997135106218313	3594	1103.0	0.3069003895381191	494.0	len_inconsistent	1.0	5.599999904632568	0.742501196350227	0.7409781118175275	0.035864368065692695	0.9994541023754087	6	4.526054820607945
pantera	Unknown_159-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.99948278749183	1378	387.0	0.2808417997097242	1077.0	len_inconsistent	1.0	6.400000095367432	0.9876772264777962	0.9502983178721275	0.029204357365564496	0.9998383309596213	6	4.525686509368835
rm2	rnd-2_family-183	DNA/hAT-Charlie		repeat:TE:ClassII:TIR:hAT	0.9650109501434314	6062	810.0	0.13361926756845927	160.0	len_inconsistent	1.0	16.700000762939453	0.9897720631209819	0.6235092007155129	0.0285780068363353	0.5487434248977207	6	4.521766282715145
pantera	Unknown_217-fGobNig	Unknown	repeat:TE:ClassII:TIR:hAT	repeat:TE:ClassII:TIR:hAT	0.9568506559657002	1012	86.0	0.08498023715415019	941.0	ok	1.0	10.399999618530273	0.7910873865405929	0.7933285167155343	0.0130188970412873	0.9985164349546163	6	4.518914354499694
rm2	rnd-3_family-2217	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.8429116874101255	1015	191.0	0.18817733990147784	162.0	ok	1.0	12.699999809265137	0.9734304171018873	0.2610917867537446	0.0040969891186402865	0.9434230141264996	6	4.515555571103359
rm2	ltr-1_family-153	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.997917925985627	94	34.0	0.3617021276595745	271.0	ok	1.0	7.900000095367432	0.9912183055040198	0.9888064316635745	0.005875077303648732	0.9319727891156463	6	4.511503654209849
rm2	rnd-1_family-610	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.979714363685982	1321	312.0	0.23618470855412566	1599.0	ok	1.0	1.600000023841858	0.9985830043879234	0.011195059170482037	0.00836602941555877	0.9997132270785083	6	4.503932657576849
rm2	rnd-4_family-1911	Unknown	repeat:TE:ClassII	repeat:TE:ClassII	0.995762133847455	318	33.0	0.10377358490566038	1385.0	ok	1.0	8.199999809265137	0.9871838687628162	0.9967262654243264	0.03557937906968378	0.9922383710472353	6	4.50242407406503
rm2	ltr-1_family-182	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9979675952245594	254	36.0	0.14173228346456693	856.0	ok	1.0	16.0	0.973237295124214	0.972670343263581	0.012047727038449644	0.9339372229667045	6	4.502210139155082
rm2	rnd-5_family-47	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.8579722051071405	307	38.0	0.1237785016286645	640.0	ok	1.0	7.300000190734863	0.9336325830087795	0.9858868572182983	0.02063502541421876	0.9783352036438049	6	4.499303036843887
rm2	rnd-3_family-17	Unknown	repeat:TE:ClassII:TIR:PIFHarbinger	repeat:TE:ClassII:TIR:PIFHarbinger	0.6933429742764177	555	35.0	0.06306306306306306	710.0	ok	1.0	7.0	0.9566570978045527	0.9983894661653122	0.023039394061914582	0.9894742516745508	6	4.4991146083201405
rm2	rnd-4_family-241	DNA/hAT-Blackjack		repeat:TE:ClassII:TIR:hAT	0.9704977628635347	1146	127.0	0.11082024432809773	364.0	ok	1.0	15.300000190734863	0.9922508593167056	0.4026617411407811	0.030158652493547478	0.6848234272363641	6	4.498716321413443
rm2	rnd-4_family-3629	DNA/Academ-1		repeat:TE:ClassII:TIR:Academ	0.9406532861078316	637	164.0	0.25745682888540034	189.0	ok	1.0	9.300000190734863	0.970706012372081	0.30920155583942127	0.017352489486601695	0.8731502877728818	6	4.4947514162592
rm2	ltr-1_family-151	LTR/Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.7715839980440695	163	40.0	0.24539877300613497	904.0	ok	1.0	7.099999904632568	0.9468039283252929	0.9444492304158052	0.03764645072363887	0.9951613829542844	6	4.49331315006906
